name, deg, pr, eig, btw, clo, bridges, louvain
"teltarif.de", 173.0, 0.18705749935036123, 0.001349064439733721, 5716.367421557899, 0.37657928434956356, 14, 252498
"jambase.com", 179.0, 0.18702214841896866, 0.002572201880810468, 1883.9841907507857, 0.3876036446856653, 8, 122579
"itbusinessnet.com", 3568.0, 0.18700184485631857, 0.0011652849120759735, 4470.8470258849875, 0.3389682330039453, 6, 105319
"buzzparadise.com", 595.0, 0.1869434123763757, 0.001285676757443993, 10740.096685337301, 0.37535078181377884, 42, 235325
"marialanger.com", 361.0, 0.18694073523897575, 7.445137906715872E-4, 4920.142810270691, 0.33767916730303743, 18, 261016
"cagepotato.com", 430.0, 0.186849422403216, 0.002330764372886273, 7697.933636077532, 0.38504592832744544, 31, 504611
"michaelberube.com", 632.0, 0.18684244570460354, 0.002602863436344854, 4701.0044597573315, 0.38747495211284366, 24, 32562
"gisuser.com", 195.0, 0.186824724912475, 0.0012377058940542785, 1803.2027353970263, 0.3751783969594508, 3, 396733
"dailyhowler.com", 85.0, 0.1868065984840627, 0.0032153409137911544, 0.613025655688904, 0.3885808122244724, 0, 32562
"fasshonaburu.com", 1092.0, 0.18674319584357424, 0.00122384583259798, 2776.252893869143, 0.37512671237521616, 13, 32562
"pressetext.de", 833.0, 0.18672527126805485, 0.0013545241949191314, 16640.5012266768, 0.3522697031218233, 3, 252498
"globaldashboard.org", 819.0, 0.18668213086366506, 0.0028622259413503405, 3166.507381691588, 0.3874198243097355, 14, 32562
"wi-fiplanet.com", 85.0, 0.18664981548966522, 0.0016610938977177651, 1192.2854603701446, 0.3783057523105993, 2, 764978
"feuerhaken.org", 405.0, 0.1866406707770647, 1.885895876471423E-5, 2346.604627713559, 0.2681922001114604, 9, 252498
"vox-nova.com", 689.0, 0.18663084519236822, 0.0027342620762227797, 2838.2727240307295, 0.3880639596881422, 15, 261016
"c0t0d0s0.org", 476.0, 0.1864694209900127, 1.2730202489324129E-4, 5773.682394734154, 0.2909754021512051, 5, 764978
"missbehavemag.com", 49.0, 0.18644837960807034, 0.0016000355481450965, 1350.772612874423, 0.3766661017795593, 6, 764978
"tuvie.com", 102.0, 0.1864483396201974, 0.001613198205911658, 4943.904672611282, 0.3797830969500271, 22, 764978
"homelandstupidity.us", 102.0, 0.18633612466085997, 0.0013852388128571562, 806.4995033961374, 0.3759553783144683, 3, 157133
"cheapflights.co.uk", 220.0, 0.18625999198687623, 0.0012807569672073802, 3533.0299653806032, 0.3755578528592811, 18, 764978
"anonymousliberal.com", 40.0, 0.1862431616052998, 0.0030783258132515154, 1.0025980833178976, 0.38876573622971883, 0, 32562
"thirdquartercollapse.com", 206.0, 0.18617323165823618, 0.0015985458794135136, 283.024317553397, 0.36388126571915735, 0, 504611
"vinagreasesino.com", 132.0, 0.18610971087084469, 0.0012324864020633315, 3691.3166131373555, 0.3751783969594508, 7, 764978
"castelodotempo.com", 287.0, 0.18609813577335935, 2.3399567121230847E-5, 5416.317041671988, 0.26833314989472745, 17, 764978
"brooklynheightsblog.com", 189.0, 0.1860962828698771, 0.0018963935486203767, 4595.839049818429, 0.37992439844642745, 29, 518120
"yubanet.com", 157.0, 0.1860880506660626, 0.002755934977796345, 4968.413429218637, 0.3884145309716186, 30, 32562
"fwi.co.uk", 548.0, 0.18599873706589834, 0.0013266383214434957, 24265.126892499356, 0.3754888037964278, 156, 764978
"nintendowiifanboy.com", 147.0, 0.18599288335726075, 0.001416532442763259, 484.0581879860096, 0.37685724110324686, 1, 764978
"trueup.net", 786.0, 0.1859560096500154, 0.0012174648135072584, 4623.920952893989, 0.3503510063642442, 27, 261016
"free-lance.ru", 257.0, 0.18592610515555127, 9.038837011649044E-6, 25488.0, 0.26407416891530894, 172, 687960
"lbszone.com", 373.0, 0.18588218610890983, 7.227016716187667E-4, 3722.865154210614, 0.3374002319261144, 14, 764978
"thegoodhuman.com", 231.0, 0.18586602643684674, 0.0013665524313567212, 736.7374315593737, 0.37562692732182645, 3, 235325
"crookedbrains.net", 924.0, 0.1858618534661354, 0.0020456136997667974, 10430.028567452051, 0.3840683787209723, 50, 32562
"thenewnixon.org", 1736.0, 0.18586180248370388, 9.571495214593742E-5, 2616.646352854188, 0.2829627438654341, 17, 32562
"opossum.ca", 294.0, 0.18583890113230025, 0.0013619608853545854, 4787.973841738254, 0.3757305866707332, 12, 518120
"flashreport.org", 417.0, 0.18583372636585094, 0.0019590170678321747, 1854.797748197991, 0.38289826179494174, 6, 504611
"freepeople.com", 433.0, 0.1857826566728332, 0.0021827352318658884, 13571.667999200801, 0.38500963405575844, 49, 456285
"televisionando.it", 126.0, 0.1857062257923624, 0.001941092073421282, 1371.3768016800718, 0.38365352065914066, 6, 235325
"herald-dispatch.com", 65.0, 0.18569248404654476, 0.002587062534080576, 2826.843557189978, 0.40079053367203676, 18, 504611
"voip-info.org", 72.0, 0.18564823090326943, 0.0012206047237295111, 4879.168815887968, 0.37536802901231825, 27, 105319
"sdcitybeat.com", 97.0, 0.18559981918393761, 0.001380449581329587, 6583.981832901037, 0.37579972469385786, 40, 122579
"solidot.org", 281.0, 0.18557919348069332, 0.0012669806875843898, 2908.6341286055035, 0.37529904972642447, 11, 764978
"mobileblog.it", 375.0, 0.18549974738502345, 0.0012916791310213693, 6545.375055076858, 0.37543703365940906, 12, 670323
"sqlblog.com", 284.0, 0.18548727000971454, 3.205791549492954E-4, 2753.512551977538, 0.2990166330671699, 13, 764978
"slaw.ca", 159.0, 0.18541829269095897, 0.00259348049387214, 2222.316586042572, 0.38769562030255245, 11, 518120
"statravelbuzz.co.uk", 432.0, 0.18540070722725147, 2.8327947443186156E-5, 2471.145065125593, 0.27316951731800976, 11, 261016
"mommyko.com", 670.0, 0.18539877808109254, 0.001369851250579589, 289.41485471826985, 0.3756960271980814, 1, 32562
"muohio.edu", 57.0, 0.1853358796301819, 0.0022006250058095532, 1112.568030846744, 0.3844660398811691, 7, 764978
"nhpr.org", 250.0, 0.18533265328181125, 0.0021450791384996933, 7836.302198842675, 0.38405032275845435, 47, 122579
"leftinalabama.com", 174.0, 0.18531502953462192, 0.002212690829013941, 1278.5226738448528, 0.3851003825670618, 6, 504611
"hjenglish.com", 303.0, 0.18530476290491293, 2.0754854107900395E-4, 34184.1180601798, 0.29745965172760014, 33, 576974
"vianegativa.us", 1903.0, 0.18526379342700644, 0.0014095017007134617, 6601.885470697452, 0.37623241447036715, 34, 261016
"aboutblank.nl", 67.0, 0.1852155379416073, 0.0012277089850115117, 2508.2232658269213, 0.37526456958955773, 7, 756176
"record-eagle.com", 137.0, 0.18516688642972307, 0.0016312736671723349, 7138.615015270471, 0.3789902303593172, 40, 456285
"nwcn.com", 157.0, 0.18514469852871876, 0.0016798920195613568, 1546.4291124315018, 0.37689201455109955, 7, 504611
"bloggcloud.com", 3740.0, 0.18511370322379234, 0.0012423759729856096, 5.607142857142858, 0.37516116718232295, 0, 32562
"tokyomango.com", 140.0, 0.18510983995778543, 0.0016425629094941967, 2692.8239934639823, 0.37800816322220543, 11, 764978
"abc15.com", 95.0, 0.18510399793060578, 0.002906622894712516, 1562.408353361147, 0.3888212477579763, 6, 387579
"gaywired.com", 283.0, 0.18508712973570118, 0.001988211967589209, 851.2776450955232, 0.3802073171085862, 0, 504611
"up.pt", 88.0, 0.18507897556934771, 0.0020668006069444705, 2586.8107644771794, 0.38459274117956227, 15, 32562
"getenergysmartnow.com", 60.0, 0.1850535597597867, 0.0022906212933172443, 22.700369981706352, 0.38415868400635234, 0, 32562
"biologeek.com", 98.0, 0.18504129894880034, 1.534362385303942E-5, 3752.1691982844973, 0.26829789856132036, 20, 764978
"outer-court.com", 19.0, 0.18503147362302808, 0.0024147090955153497, 201.80305212005916, 0.3856275687025624, 0, 518120
"absolutbcn.com", 81.0, 0.1849316297608243, 4.430396473785437E-10, 3600.0, 0.0, 24, 764978
"boycottnovell.com", 161.0, 0.1849091276392202, 9.889869287979499E-4, 1193.2947375643232, 0.34157611705114077, 1, 764978
"winextra.com", 152.0, 0.18489375739947955, 2.5895232837539944E-5, 1584.9773810400122, 0.2646130608770109, 7, 261016
"myfoxchicago.com", 102.0, 0.18486043767395496, 0.0034687505492251723, 952.289100984615, 0.39642521547993803, 4, 235325
"bitchmagazine.org", 128.0, 0.1848385530448336, 0.002172227513302689, 1555.8434862185366, 0.383869856463281, 7, 504611
"rjkoehler.com", 235.0, 0.18470433757775903, 0.0021892766512824065, 697.3237935718668, 0.3857550368510687, 4, 32562
"bmighty.com", 92.0, 0.18470079106043766, 0.0018284855031831119, 738.5569473008435, 0.38065022204906956, 2, 105319
"apfeltalk.de", 230.0, 0.1846939941858555, 7.50727488010993E-5, 3683.6107576511167, 0.28545441384426173, 14, 252498
"krqe.com", 112.0, 0.18459927817413588, 0.0017154351338764036, 854.3354488522684, 0.37765865726943193, 5, 504611
"hyscience.com", 384.0, 0.18452772494216801, 0.002516420681859672, 818.3230049779861, 0.3874565744353577, 1, 387579
"realneo.us", 498.0, 0.1844316266548483, 0.0013451839631270454, 9252.538832044092, 0.37578243780280063, 14, 504611
"the-gadgeteer.com", 359.0, 0.18437837431206822, 0.003370394187188152, 6337.450632558021, 0.39702247353203163, 17, 764978
"tuhatsanaa.net", 97.0, 0.1843577894348242, 0.0012150154603630182, 2626.252644202752, 0.3751094873448013, 12, 235325
"greenerbuildings.com", 67.0, 0.18429432516769748, 0.0013137762854562838, 1041.5114506975356, 0.37579972469385786, 5, 105319
"pedrodoria.com.br", 811.0, 0.18427677616800842, 0.0026117341730965945, 3870.789445921101, 0.38743819850107103, 14, 164588
"guanabee.com", 56.0, 0.18425661353703676, 0.002413982349810038, 1730.8485281171886, 0.38504592832744544, 4, 764978
"samanthaleecn.info", 175.0, 0.1842065059210274, 0.0012253538652067164, 2436.4663616628804, 0.3751439389876507, 1, 32562
"2oceansvibe.com", 119.0, 0.1842000418412708, 0.0012152433212816787, 3639.5947152242466, 0.3751783969594508, 15, 310620
"sogoodblog.com", 58.0, 0.18419783829753267, 0.0020519449327952603, 749.3086556933271, 0.383869856463281, 5, 504611
"charter97.org", 413.0, 0.18419771470600646, 0.0014276893167300532, 5620.548716624962, 0.3765619256658561, 30, 687960
"gibbs12.com", 238.0, 0.1841435135377647, 0.0014462739481799916, 1269.7109223338462, 0.3759034794494332, 5, 235325
"fieldofschemes.com", 297.0, 0.18411931955230304, 0.0017407339193633413, 44.24274969031895, 0.379060573309595, 0, 504611
"ispreview.co.uk", 136.0, 0.18410267667323707, 4.1518429143041347E-4, 2197.6876301919833, 0.3009997942297377, 13, 396733
"gazetaprawna.pl", 54.0, 0.18404281023284197, 0.001940018291707277, 5219.32664077975, 0.3837796869019582, 27, 328276
"cybertheater.com", 3024.0, 0.18403044325567514, 0.001256916985326327, 748.2016858607224, 0.37529904972642447, 3, 235325
"haoneg.com", 127.0, 0.18399870593150913, 0.0012154055999325146, 2807.073017932485, 0.3751956283192524, 2, 387579
"agentgenius.com", 74.0, 0.18399317435391158, 0.0012257069110678312, 3566.1927232917387, 0.37516116718232295, 8, 764978
"248am.com", 123.0, 0.1839121691971935, 0.002073576893146223, 3646.9998316079777, 0.38412255679668417, 21, 764978
"cleacuisine.fr", 225.0, 0.1838938059513164, 0.001785908814644021, 4081.363433150738, 0.3797654416528791, 25, 518120
"theregister.com", 5147.0, 0.18386547230914618, 0.002399052825425517, 2163.12396188118, 0.38703436847468053, 6, 764978
"politicalmavens.com", 317.0, 0.1837291959803783, 0.001962802802849085, 934.97118917767, 0.38182446437929807, 5, 32562
"chrisabraham.com", 3439.0, 0.1836757541743907, 0.002017089777188268, 13578.280292404192, 0.3837977174251859, 8, 387579
"waukeshanow.com", 124.0, 0.1836344952911946, 0.001252907844249896, 716.4460539616838, 0.3752128612619457, 0, 157133
"gamespite.net", 303.0, 0.18359982948889061, 8.923049596096185E-4, 3120.5111255630704, 0.3401255065115781, 16, 764978
"addedbytes.com", 102.0, 0.18355130662924654, 0.0012161079382850583, 2394.1872994212677, 0.3751956283192524, 15, 764978
"tribbleagency.com", 307.0, 0.18349141146962283, 0.002105269489705668, 2755.3189188951983, 0.3844479465101926, 12, 764978
"linkreferral.com", 395.0, 0.18346914781833457, 0.0012941478613039598, 1931.3177667336975, 0.3756787498457154, 10, 32562
"xfruits.com", 6285.0, 0.18343379588329586, 0.002622793728487777, 5637.219780627665, 0.38922881720007063, 22, 518120
"okwave.jp", 118.0, 0.1834169130231027, 5.041213865882141E-4, 4364.85506550887, 0.3062353582019449, 26, 76398
"asueldodemoscu.net", 896.0, 0.18341207918209154, 0.0020244564514092086, 485.5138655630553, 0.38374363093738645, 2, 32562
"fulgerica.com", 237.0, 0.1833854627003542, 0.0012515629583877152, 5267.789655081405, 0.3751956283192524, 11, 261016
"helengraves.co.uk", 337.0, 0.18338031592800164, 0.0012585211695521695, 4052.0206019646303, 0.37516116718232295, 26, 764978
"politis.fr", 91.0, 0.18337780336116885, 0.0021390905869119034, 1280.501499479541, 0.3841406195521058, 6, 518120
"jurnalismonline.ro", 581.0, 0.18337285365342162, 3.336080783116249E-5, 4075.3539021747024, 0.2702774000130714, 22, 261016
"houseoffusion.com", 741.0, 0.1833539469213439, 0.0012231256691516007, 7861.819250342873, 0.3752473318968802, 28, 60228
"angelmaria.com", 794.0, 0.18333628453214335, 6.776791027502093E-5, 6836.724521790971, 0.26871268758906225, 32, 764978
"netafull.net", 2009.0, 0.1833247958485643, 0.001490390486095187, 9753.13291864455, 0.37690940368160386, 34, 76398
"louisep.com", 1448.0, 0.18329164408151927, 0.001911341283513057, 13594.809039305526, 0.38354544417085695, 75, 63495
"inopressa.ru", 557.0, 0.18320346426927464, 1.9057712404806957E-4, 425.21855858116857, 0.2883257831996288, 1, 235325
"aseaofblue.com", 136.0, 0.18315935539809175, 0.0012661225434318617, 1358.0916717677283, 0.37540252816483993, 5, 504611
"govtech.net", 233.0, 0.1831518396593536, 0.0013016561484494617, 544.1452890342107, 0.3754715454977746, 1, 764978
"mp3hugger.com", 261.0, 0.18309265715734957, 0.0022623158657399125, 3154.5395649677334, 0.4001339349233484, 18, 122579
"ecetia.com", 994.0, 0.1830893068088845, 0.0020305180324068773, 11007.036299379337, 0.38396006840548424, 15, 764978
"crimene.ws", 655.0, 0.18307937556458728, 6.676089513333115E-5, 3860.7163928875566, 0.2741228286096132, 23, 504611
"bizzyblog.com", 108.0, 0.18306462818152752, 0.0028318752993659506, 269.0598952403315, 0.39064338252654374, 1, 32562
"igreenspot.com", 116.0, 0.1830427887095398, 5.90317733274607E-5, 1903.8034545666549, 0.28050456393211837, 10, 764978
"gnucitizen.org", 1170.0, 0.1830376180649058, 0.0013198246364374848, 15835.009527344573, 0.37538527779593245, 78, 764978
"seatownsports.net", 570.0, 0.1830183031121861, 0.001281781207074722, 1699.6587287383918, 0.37535078181377884, 7, 32562
"shedworking.co.uk", 337.0, 0.1830055054487384, 0.001257955673229382, 22382.847225682013, 0.3751783969594508, 35, 456285
"makeandtakes.com", 325.0, 0.1829449590663802, 0.001466945219333445, 1022.2364692364337, 0.3759726811209077, 4, 235325
"sqlservercentral.com", 157.0, 0.18291372301441558, 0.0019313060796878705, 2866.9172341062404, 0.38363550368155735, 12, 764978
"smartgrowthamerica.org", 144.0, 0.1829118935752459, 0.0017842664788930013, 1181.5242443846666, 0.37965954433215976, 6, 456285
"slamxhype.com", 61.0, 0.1829098136247586, 0.0014912603075010677, 1880.2583372656532, 0.376718211454696, 9, 122579
"trainer-baade.de", 83.0, 0.1828526205649497, 2.092805786497962E-5, 2082.667813911297, 0.26844778073001485, 13, 252498
"freifunk.net", 705.0, 0.18279563733346751, 4.416351292418706E-5, 10441.744448813935, 0.2751013441789891, 67, 764978
"pointoflaw.com", 414.0, 0.18274825524380695, 0.002356476489195873, 3221.467548068844, 0.3861379474094858, 11, 518120
"gelfmagazine.com", 86.0, 0.1827446091501466, 0.0032542626272119737, 1311.1132714900848, 0.396136864290325, 7, 764978
"blogsforvictory.com", 80.0, 0.18271441273644706, 0.0019731180358855084, 300.31560466486116, 0.3802073171085862, 0, 32562
"thelmagazine.com", 109.0, 0.182692851406398, 0.0019902675737991297, 1607.455250199577, 0.3807744204062218, 5, 122579
"rolandtanglao.com", 151.0, 0.1826895577759611, 3.865773383420287E-6, 1351.8946793824587, 0.2372954864170999, 8, 764978
"blogdns.com", 588.0, 0.1826664293480665, 0.001318721198569475, 3776.3645874862914, 0.37725752357047576, 20, 518120
"itavisen.no", 80.0, 0.18265479247826488, 0.0012782483957455783, 442.5881654058529, 0.37538527779593245, 2, 764978
"bsideblog.com", 189.0, 0.18258224888988925, 0.0015842723444612346, 1214.0908002811611, 0.37944792676831635, 7, 396733
"valenti.name", 401.0, 0.18248140568299312, 0.0012436302808286012, 4095.2640772709965, 0.37526456958955773, 14, 235325
"wistechnology.com", 99.0, 0.18235134797696992, 0.0018430907606571839, 2275.3015475764582, 0.37846348924693457, 12, 764978
"ecosalon.com", 315.0, 0.1823470229814093, 0.0013862169560499077, 5364.225856353772, 0.37602459909758723, 29, 504611
"hearthandmadeblog.com", 1047.0, 0.18232234262346603, 0.0024909254866455374, 2640.5028573637464, 0.3871811183181706, 13, 32562
"downloadblog.it", 99.0, 0.1823074308265855, 0.002062841993143624, 2888.0148552750666, 0.3843936766137343, 2, 235325
"jeanmariegall.com", 67.0, 0.18226342647834803, 0.0012151431773519206, 3410.5479044404397, 0.37512671237521616, 5, 518120
"vivaolinux.com.br", 266.0, 0.18226187368871918, 0.0019348881582683525, 6001.798894471571, 0.3835994748025489, 33, 164588
"ageofautism.com", 112.0, 0.1822465794825141, 0.0023593079226181396, 1710.301729959538, 0.38619271098166136, 11, 764978
"lvb.net", 274.0, 0.18224528379757357, 0.002674855501985649, 3623.9380113476936, 0.3893030125521865, 9, 261016
"karieri.bg", 380.0, 0.18217643744804574, 7.596400508712313E-5, 3472.8890896099747, 0.2846388298047067, 23, 113623
"paperblog.fr", 119.0, 0.18214472739028423, 0.002094294080686008, 3538.2034649064017, 0.38412255679668417, 17, 518120
"juxtapoz.com", 52.0, 0.18205372703373784, 0.0019643174822715206, 1897.0977744261845, 0.38374363093738645, 10, 456285
"thecrossedpond.com", 466.0, 0.1820536478669522, 0.0017798149154297253, 1824.899163596566, 0.3796948368763691, 12, 32562
"theoaklandpress.com", 136.0, 0.18202540706947756, 0.0020258640481848615, 3167.5540615577943, 0.3813076183436838, 18, 504611
"createordie.de", 158.0, 0.18201206076643464, 4.0556417820466E-5, 2743.747927259061, 0.27893380733414425, 12, 764978
"albawaba.com", 1003.0, 0.18200804643175114, 0.003379940999412769, 13607.695385922267, 0.40563753986767376, 55, 310620
"philanthropyjournal.org", 126.0, 0.18200795167724457, 0.001206376928386021, 757.1475858119971, 0.37512671237521616, 5, 504611
"wesleyjsmith.com", 1380.0, 0.1819800325768236, 0.002289677307299927, 4887.03017701409, 0.38437559005293753, 24, 387579
"linuxjuegos.com", 2038.0, 0.18194147583862239, 0.001206376928386021, 27120.55117521308, 0.3751094873448013, 135, 764978
"personaldemocracy.com", 497.0, 0.18192203204267815, 0.0024100439166920805, 623.3895196477614, 0.3850277803362908, 0, 261016
"mioritics.ro", 141.0, 0.181875, 0.0, 0.0, 9.719117504130625E-5, 30, 261016
"phonedog.com", 83.0, 0.18187111572776574, 0.0012033944703410437, 737.1547236625297, 0.3479781229934862, 2, 764978
"gzt.ru", 346.0, 0.181753345571219, 0.0021035801496471266, 2893.749820501213, 0.3847195260146502, 12, 687960
"bildirgec.org", 198.0, 0.18171730146233728, 7.048396139290904E-4, 5075.6157405720805, 0.33735843136052374, 15, 764978
"goteamsgo.com", 2070.0, 0.18170625365675439, 4.383406788082489E-5, 1106.1197717567845, 0.2748791821863145, 7, 504611
"playlistmag.com", 493.0, 0.18165127839568385, 0.0015455727385815137, 474.7713643530883, 0.37657928434956356, 0, 764978
"vagla.pl", 265.0, 0.1816434000145778, 7.118343186623792E-4, 12403.845434377306, 0.33741416774999305, 56, 328276
"channel3000.com", 164.0, 0.18158096250038178, 0.0014644226720202653, 2078.8572223547735, 0.375989985520094, 12, 200207
"ajaxgirl.com", 1238.0, 0.18157307064906578, 9.607468626587735E-5, 837.1861856723905, 0.2905820942409235, 0, 764978
"chappysmom.com", 117.0, 0.1815585946744528, 7.050788276652929E-4, 1650.6629928234652, 0.3373166411510068, 9, 518120
"stateline.org", 63.0, 0.18154811912756302, 0.003530345786438959, 1620.1704159755611, 0.39077418872973363, 10, 32562
"rupeenews.com", 1341.0, 0.181546864011563, 0.0019633890654668904, 2441.161570682973, 0.38356345269016257, 9, 261016
"adotas.com", 94.0, 0.1815175074051136, 0.0010160964335629893, 1477.2384269078104, 0.3309083491471253, 5, 764978
"razzball.com", 99.0, 0.1814801648996479, 0.0013331698953026226, 1101.3380778005203, 0.3756960271980814, 4, 504611
"cheapflights.com", 120.0, 0.18146549693382388, 1.3598088187583894E-4, 729.376053679881, 0.28326690992735815, 5, 105319
"palminfocenter.com", 204.0, 0.18146405870181775, 0.001441652770147525, 3410.5554919855454, 0.35236087022925644, 2, 764978
"poliblogger.com", 208.0, 0.18144179653452303, 0.0030201106009816077, 1203.2331316796556, 0.39573387663590964, 5, 32562
"rcgroups.com", 4643.0, 0.18143519449258586, 0.0015328917942353045, 39900.48749907268, 0.37863890685492846, 263, 396733
"cashtactics.net", 98.0, 0.18141137536279425, 8.63989378702794E-6, 2672.6679517105317, 0.2640229603243296, 13, 456285
"progressivestates.org", 114.0, 0.18140537577214577, 0.0017647034747272387, 734.5614526974058, 0.37680509296102777, 3, 32562
"abetteroakland.com", 123.0, 0.18137635255816217, 0.0020791775290248996, 2866.0899495281055, 0.38405032275845435, 15, 504611
"sheffieldtoday.net", 6314.0, 0.18135636070542788, 0.0012613996395607415, 808.8412244630866, 0.3752473318968802, 3, 32356
"diegomattei.com.ar", 1000.0, 0.18127430837957384, 0.0012472947452608642, 30142.408777859222, 0.37531629217105034, 50, 764978
"peoriapundit.com", 235.0, 0.18114001265272944, 0.0012566119619103152, 1512.56786447656, 0.3751783969594508, 10, 771272
"patentlyo.com", 138.0, 0.18113039326455663, 0.003244948653190716, 3796.0831273971753, 0.391598409251478, 17, 518120
"honadvblogs.com", 194.0, 0.18108999352017735, 0.0012858493303070046, 4841.31262348876, 0.3751783969594508, 29, 504611
"whas11.com", 115.0, 0.18106800717292088, 0.001485395959585369, 3598.8994367010855, 0.37609384537521673, 23, 504611
"fistfulofeuros.net", 105.0, 0.1809893530981721, 0.002739767840942363, 1280.7717166009877, 0.38782445952312394, 4, 518120
"lisnews.org", 260.0, 0.18098894649466377, 0.002018189049031902, 1139.6822255848915, 0.38401421592606033, 3, 504611
"machineslikeus.com", 225.0, 0.18095538301771757, 7.048396139290904E-4, 699.8170224945073, 0.33730271338185236, 4, 261016
"tampabays10.com", 886.0, 0.18094697505783733, 0.0020416587775512344, 6341.894873288752, 0.38050838024104905, 35, 504611
"membrana.ru", 287.0, 0.1809355816158513, 6.909746773612294E-5, 3301.3194639077933, 0.2749531963042335, 20, 764978
"donewaiting.com", 278.0, 0.1808993552090322, 0.0012116113974148432, 5261.828841549534, 0.3751439389876507, 28, 122579
"alexdc.org", 655.0, 0.18089565512559702, 1.0821588214743016E-6, 3744.8772961072555, 0.0, 21, 261016
"historiasdelahistoria.com", 853.0, 0.18087174608580195, 0.0012324264116155158, 3040.276257461394, 0.37512671237521616, 12, 764978
"beckersblog.com", 123.0, 0.18080715570460212, 0.0012238920834600272, 4373.309620655656, 0.3751439389876507, 22, 235325
"24-7pressrelease.com", 555.0, 0.18080463567253227, 0.002361587935062604, 19763.155894881264, 0.3861196963366773, 104, 105319
"rhino3d.com", 129.0, 0.18080263089969925, 8.157577468017146E-4, 5348.329600881315, 0.33895416851562515, 25, 569636
"scruffydan.com", 182.0, 0.1808001955170377, 0.001215077764579685, 22.610955881519853, 0.37512671237521616, 0, 764978
"nintendolife.com", 153.0, 0.18077543091934234, 0.002138550362226352, 1057.4026609008315, 0.3851911738681197, 3, 764978
"patrickokeefe.com", 54.0, 0.18075325618329335, 7.049392575184976E-4, 1927.5686416041065, 0.3373166411510068, 1, 261016
"itjungle.com", 122.0, 0.1807100166454853, 0.0014653547423371664, 2999.5948426404975, 0.37659664463373976, 19, 105319
"leftofdial.com", 464.0, 0.18068214030187513, 0.002049573090945951, 1850.281058198312, 0.3821459706878927, 9, 504611
"joshreads.com", 219.0, 0.18068022718083043, 0.002650165176553654, 1772.8184263590447, 0.3880086641680955, 8, 504611
"starcityharbinger.com", 182.0, 0.18065907621355043, 0.002036759646908308, 3914.9398152770787, 0.38374363093738645, 25, 261016
"antoniocangiano.com", 205.0, 0.1806106864743085, 3.716508376657192E-5, 1363.2617786026574, 0.27984154615631274, 9, 764978
"netzwelt.de", 431.0, 0.18049997227596398, 0.002695842809505703, 5903.769894610682, 0.39449171409093503, 21, 252498
"drweb.de", 574.0, 0.18043691881868543, 0.0012491612225408446, 12314.73693353026, 0.3755923869147164, 52, 456285
"altpress.com", 114.0, 0.18043098070134087, 0.0020755482800396312, 3399.865415775003, 0.38412255679668417, 17, 122579
"survivalblog.com", 88.0, 0.1804253482189738, 0.0016450770247330726, 1512.1848541655481, 0.37729237093086465, 7, 504611
"foolsmountain.com", 296.0, 0.18040592414838402, 0.001215656227684681, 1356.9826305369145, 0.3485571709431703, 4, 764978
"baquia.com", 1983.0, 0.18026487681462136, 0.00216131115184131, 6813.0492931618555, 0.38428518277331275, 42, 59398
"lowyinterpreter.org", 349.0, 0.1802574292297824, 0.0017801413963340422, 2377.574328713819, 0.37967718978411796, 8, 504611
"nirmaltv.com", 145.0, 0.18021741198825908, 0.001613919485031394, 1540.9369367712968, 0.3775888336212194, 4, 261016
"bigfatblog.com", 164.0, 0.18019395064283875, 0.0021423205782529365, 1816.4192823996284, 0.3841406195521058, 10, 504611
"interaktywnie.com", 289.0, 0.1801455681022355, 1.4966254024151347E-5, 17956.331883834606, 0.26842131876832104, 67, 328276
"elblogdesexo.com", 2028.0, 0.18014404774294984, 0.0012068010345268596, 42914.32110841517, 0.37512671237521616, 59, 235325
"mmdnewswire.com", 89.0, 0.1800655562127469, 0.002435510611075142, 5788.457365431116, 0.3871077294884653, 35, 105319
"blackberrycool.com", 165.0, 0.18005354367019735, 0.0016095491800491, 2091.413265032913, 0.3774492637524873, 5, 764978
"rpgcodex.net", 216.0, 0.1800457864318316, 0.0012199789202525725, 4007.2946134817125, 0.3752128612619457, 1, 764978
"natewhitehill.com", 1170.0, 0.1800275446208596, 0.0012378809848754343, 38138.741155982134, 0.3752473318968802, 192, 59398
"meetingsnet.com", 138.0, 0.18002464651882907, 8.647432415535391E-5, 1904.3193228838184, 0.2863248542075315, 12, 518120
"wiretapmag.org", 287.0, 0.1800071614658696, 0.0021589816983287654, 13222.548346091686, 0.384737644958088, 7, 32562
"disclose.tv", 302.0, 0.17998702390374852, 0.0012929373033883729, 5823.531498992728, 0.3756441999078072, 35, 32562
"cltblog.com", 188.0, 0.17997975036467778, 0.001215077764579685, 4064.1249551458036, 0.37512671237521616, 27, 456285
"mojo4music.com", 77.0, 0.1799797427102549, 0.0030372190260711395, 1866.8209411818902, 0.3924638201006525, 10, 261016
"israellycool.com", 1337.0, 0.17989869368120515, 0.002515096061929565, 2521.4507472272426, 0.38730961574981426, 13, 32562
"ideamarketers.com", 276.0, 0.17987878123899192, 0.0020004302696913284, 10548.879248988329, 0.3812898210219408, 43, 518120
"knack.be", 105.0, 0.17985055665599323, 0.0023219480931496884, 4376.141532865221, 0.386247490089602, 14, 756176
"product-reviews.net", 547.0, 0.1798412596423857, 0.001453383685753384, 2298.0977203802504, 0.3763537462174091, 8, 764978
